       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.135844,  0.865411,  0.640038,  0.389279,  0.140052,  1.828980,  7.457985,  1.074685,  0.017108 
  0.132044,  1.397403,  0.627804,  0.384292,  0.166308,  1.786746,  7.077329,  1.095306,  0.008160 
  0.131929,  0.921988,  0.678233,  0.398448,  0.229181,  1.686828,  7.414516,  0.938675,  0.041336 
  0.131405,  1.332101,  0.618032,  0.417228,  0.208891,  1.697143,  6.948164,  0.917107,  0.020432 
  0.136012,  1.043442,  0.698311,  0.418909,  0.342686,  1.896174,  7.342800,  1.090999,  0.023971 
  0.139283,  1.339115,  0.655670,  0.375501,  0.126230,  2.696068,  7.238892,  0.929180,  0.020134 
  0.138302,  0.803862,  0.691444,  0.414078,  0.069208,  2.674845,  7.129685,  1.085635,  0.006523 
  0.134710,  0.663798,  0.675264,  0.365302,  0.102396,  1.781140,  7.349846,  1.088625,  0.006374 
  0.133149,  0.819349,  0.655165,  0.403128,  0.074041,  1.892928,  7.098769,  1.086892,  0.014960 
  0.131970,  1.186198,  0.658347,  0.418286,  0.307431,  1.975417,  7.392791,  1.083381,  0.007027 
  0.130707,  1.128510,  0.643276,  0.380470,  0.340869,  2.198159,  7.395422,  0.942230,  0.041147 
  0.134959,  0.910094,  0.684924,  0.376141,  0.140862,  2.531046,  7.095378,  0.911326,  0.018079 
  0.129951,  1.172595,  0.633448,  0.394218,  0.210055,  2.498262,  7.412059,  1.090042,  0.008436 
  0.133800,  1.016323,  0.692443,  0.409314,  0.090226,  1.960759,  7.142292,  0.929792,  0.015350 
  0.137439,  1.355568,  0.614174,  0.416685,  0.098119,  2.147657,  7.473420,  1.081627,  0.008319 
  0.134941,  0.787519,  0.681093,  0.382318,  0.132897,  2.057172,  7.082176,  0.926620,  0.012784 
  0.139326,  1.074634,  0.637362,  0.389806,  0.267164,  1.873783,  7.004492,  0.792439,  0.027273 
  0.134912,  1.088408,  0.614818,  0.411446,  0.056693,  2.151400,  7.316412,  1.093026,  0.015001 
  0.138382,  0.796385,  0.677511,  0.370971,  0.329766,  2.100039,  7.104480,  0.971185,  0.000522 
  0.129891,  0.990469,  0.654255,  0.404256,  0.077368,  2.401146,  6.999464,  0.935360,  0.041420 
  0.133862,  1.019508,  0.670418,  0.397302,  0.166972,  2.401937,  6.929123,  1.080970,  0.020248 
  0.134446,  0.665085,  0.674447,  0.411651,  0.344395,  2.214571,  7.222507,  0.959986,  0.035017 
  0.134212,  0.700364,  0.624439,  0.408963,  0.128482,  1.880243,  7.300667,  1.090454,  0.006204 
  0.129700,  1.308814,  0.618914,  0.414650,  0.348186,  2.048570,  7.069488,  0.969917,  0.003075 
  0.129944,  0.727114,  0.690480,  0.397520,  0.083766,  2.654904,  7.046485,  0.845307,  0.041110 
  0.134984,  1.353516,  0.649132,  0.399113,  0.119730,  1.811312,  7.007811,  1.080689,  0.015375 
  0.136188,  1.021783,  0.610463,  0.364959,  0.107366,  1.877897,  7.269475,  1.076227,  0.019291 
  0.132653,  0.928093,  0.684355,  0.413275,  0.187793,  2.470165,  7.270991,  1.080144,  0.008806 
  0.137379,  0.895081,  0.614788,  0.404638,  0.309741,  2.324454,  7.020164,  0.937089,  0.035902 
  0.135169,  1.280659,  0.676724,  0.360345,  0.191107,  1.907058,  7.031072,  0.934919,  0.019828 
  0.130295,  1.120761,  0.620521,  0.368199,  0.337534,  2.312065,  7.490929,  0.932618,  0.020556 
  0.136803,  0.655919,  0.610983,  0.402983,  0.104083,  2.295192,  7.129394,  0.862875,  0.041404 
  0.131470,  0.650362,  0.674116,  0.367853,  0.105389,  2.054199,  7.256353,  0.936912,  0.020647 
  0.131075,  0.610951,  0.612571,  0.381550,  0.087554,  2.700916,  7.424875,  1.099545,  0.014812 
  0.138896,  1.025734,  0.648583,  0.373736,  0.321394,  2.099450,  7.151105,  0.947114,  0.041294 
  0.136365,  0.636313,  0.666721,  0.397326,  0.086354,  2.512459,  7.220804,  0.984791,  0.005460 
  0.129122,  0.750076,  0.619547,  0.406097,  0.344725,  2.496879,  7.212744,  1.006354,  0.041156 
  0.135480,  1.139312,  0.687663,  0.397405,  0.230809,  1.790553,  7.196889,  0.907248,  0.021262 
  0.130099,  0.609124,  0.651032,  0.402651,  0.205624,  2.000165,  6.919813,  1.096073,  0.006119 
  0.129673,  1.019164,  0.649467,  0.401583,  0.289692,  2.037652,  7.136673,  0.910690,  0.021502 
  0.137402,  0.740118,  0.618527,  0.374280,  0.165354,  2.090118,  6.985168,  1.088074,  0.024576 
  0.135262,  0.723603,  0.697293,  0.361177,  0.130038,  2.031966,  7.497683,  1.082517,  0.014641 
  0.138092,  1.288126,  0.673851,  0.369249,  0.204993,  2.066514,  7.444763,  1.078392,  0.015558 
  0.134040,  1.162109,  0.658182,  0.386560,  0.265247,  2.105402,  7.119949,  0.932806,  0.002361 
  0.137549,  1.067060,  0.691681,  0.382886,  0.352296,  1.552847,  7.001188,  0.929232,  0.011813 
  0.135659,  0.872361,  0.624112,  0.385441,  0.234982,  2.554970,  7.257090,  0.994729,  0.003989 
  0.139630,  1.056454,  0.630789,  0.400675,  0.085639,  2.102665,  7.291346,  0.923776,  0.020714 
  0.129328,  0.633314,  0.696739,  0.381249,  0.292745,  1.725776,  7.106573,  0.993054,  0.005178 
  0.135400,  1.147170,  0.629761,  0.360145,  0.289831,  1.604622,  7.173506,  1.078586,  0.008207 
  0.135662,  1.291078,  0.643414,  0.366711,  0.060591,  2.652349,  6.927237,  0.939419,  0.021067 
  0.130283,  1.081816,  0.662734,  0.365376,  0.089608,  2.390076,  7.448305,  0.795298,  0.027018 
  0.137303,  1.203261,  0.618727,  0.363102,  0.058487,  2.655211,  7.152396,  0.981780,  0.018392 
  0.134194,  0.816611,  0.669764,  0.390043,  0.252502,  1.963853,  7.023846,  0.976918,  0.017807 
  0.138973,  1.035617,  0.670599,  0.410005,  0.311183,  2.573981,  6.962327,  1.091938,  0.005849 
  0.130051,  0.774681,  0.697440,  0.382506,  0.341795,  2.313792,  7.430676,  0.984123,  0.017683 
  0.129614,  1.399056,  0.677597,  0.405894,  0.219236,  2.143657,  7.366672,  0.904903,  0.016898 
  0.139269,  0.610355,  0.679348,  0.401933,  0.303623,  1.575049,  7.152034,  0.933356,  0.014020 
  0.131742,  0.799188,  0.698994,  0.377836,  0.204474,  2.006350,  6.978480,  1.028094,  0.041335 
  0.139372,  0.781557,  0.670399,  0.374851,  0.151843,  1.866150,  7.148880,  1.090785,  0.014482 
  0.138911,  0.634493,  0.629696,  0.366791,  0.195465,  2.548445,  7.055862,  0.922407,  0.011198 
  0.136928,  1.076327,  0.661341,  0.379523,  0.174241,  2.266057,  7.277499,  1.082700,  0.005925 
  0.139347,  0.994985,  0.686712,  0.402706,  0.186357,  1.661312,  7.042215,  1.084351,  0.009452 
  0.137123,  1.197623,  0.672903,  0.376206,  0.269612,  1.565684,  7.187148,  0.991700,  0.001350 
  0.133615,  1.129933,  0.673405,  0.387229,  0.273238,  1.863918,  7.138427,  1.077339,  0.009410 
  0.131704,  0.763123,  0.651941,  0.397208,  0.279613,  1.731412,  7.257104,  1.068564,  0.017249 
  0.133775,  1.107190,  0.643889,  0.414181,  0.126865,  2.495303,  6.938667,  0.974569,  0.005286 
  0.130185,  1.244536,  0.618098,  0.407712,  0.125383,  2.157457,  7.285294,  1.078442,  0.010379 
  0.136150,  0.825562,  0.631148,  0.418978,  0.168862,  1.571851,  7.496669,  1.080882,  0.006250 
  0.133783,  0.958766,  0.648829,  0.389273,  0.192388,  2.597086,  7.017050,  0.808362,  0.035223 
  0.130655,  1.233675,  0.647063,  0.375933,  0.240933,  2.264057,  7.147271,  1.072201,  0.018699 
  0.136978,  0.936064,  0.694761,  0.413913,  0.156846,  1.772639,  6.976253,  0.979367,  0.017195 
  0.129147,  0.615178,  0.695391,  0.370134,  0.208212,  1.562913,  7.041855,  0.973837,  0.017308 
  0.129320,  1.276459,  0.638664,  0.380226,  0.195104,  1.856801,  7.369430,  1.079370,  0.006777 
  0.134782,  0.934533,  0.673179,  0.367990,  0.278134,  2.549135,  7.494946,  0.952550,  0.041440 
  0.133541,  0.774594,  0.647869,  0.397978,  0.149933,  2.078705,  7.426267,  1.082677,  0.009852 
  0.137339,  0.880716,  0.673305,  0.412282,  0.260911,  2.421786,  6.996416,  1.075985,  0.011076 
  0.132833,  0.913168,  0.637204,  0.366357,  0.262175,  2.481924,  7.454810,  1.087276,  0.005519 
  0.137020,  0.759013,  0.655722,  0.360190,  0.145620,  1.820678,  7.355932,  0.997432,  0.004840 
  0.135800,  0.923790,  0.626464,  0.367228,  0.137747,  2.000266,  7.289345,  0.935775,  0.014762 
  0.129437,  1.389003,  0.626194,  0.401067,  0.130094,  2.645158,  7.248160,  0.963724,  0.033506 
  0.131941,  0.644903,  0.656947,  0.381086,  0.126545,  2.040763,  7.179943,  0.916726,  0.003186 
  0.133233,  0.663491,  0.638742,  0.411020,  0.110722,  1.723154,  7.278462,  0.858560,  0.039740 
  0.133849,  1.349533,  0.640152,  0.365511,  0.245683,  1.800168,  6.924249,  0.966501,  0.003288 
  0.135342,  0.962912,  0.628150,  0.384732,  0.186037,  1.970751,  7.221638,  0.932783,  0.035771 
  0.138464,  0.781318,  0.625904,  0.360282,  0.185990,  2.557727,  6.949331,  1.074220,  0.011160 
  0.131077,  1.182702,  0.652178,  0.389799,  0.157627,  2.641579,  7.183727,  0.985212,  0.018644 
  0.133149,  1.374263,  0.665253,  0.382948,  0.122631,  1.840827,  6.985383,  0.986664,  0.018550 
  0.131058,  1.084620,  0.673557,  0.412488,  0.123924,  1.616206,  7.070788,  0.939390,  0.039390 
  0.131439,  1.036627,  0.655225,  0.380344,  0.197602,  1.765866,  7.217979,  1.084451,  0.021915 
  0.137053,  0.867213,  0.613167,  0.408793,  0.338069,  2.746345,  7.180956,  0.944640,  0.020870 
  0.138337,  0.643819,  0.612840,  0.369295,  0.322259,  2.440784,  7.273641,  0.989425,  0.018055 
  0.132644,  0.665741,  0.612233,  0.390785,  0.191014,  1.577473,  7.351352,  0.919604,  0.009653 
  0.136395,  0.754223,  0.643755,  0.374922,  0.163349,  2.123410,  7.468089,  0.985795,  0.041371 
  0.130535,  0.728142,  0.674884,  0.361599,  0.273622,  1.619997,  6.993760,  0.994277,  0.000844 
  0.129824,  1.069630,  0.690286,  0.370256,  0.067419,  1.767748,  7.369709,  0.870330,  0.019953 
  0.135859,  0.681645,  0.623286,  0.372641,  0.105697,  1.512888,  7.487928,  0.814706,  0.034704 
  0.133396,  0.893564,  0.611298,  0.383508,  0.163054,  2.152003,  7.133212,  0.914678,  0.008681 
  0.129244,  1.014693,  0.684505,  0.376282,  0.243305,  2.172889,  7.028111,  1.099708,  0.005605 
  0.137508,  1.156329,  0.622693,  0.410483,  0.348355,  1.656660,  7.277808,  0.919844,  0.003590 
  0.131814,  1.320477,  0.616759,  0.360273,  0.106483,  2.385538,  7.185661,  0.978901,  0.005979 
  0.135141,  0.615716,  0.611022,  0.372081,  0.187852,  1.654613,  7.158081,  0.903769,  0.020763 
  0.132175,  0.882454,  0.619940,  0.414308,  0.227202,  2.331400,  7.221077,  1.098414,  0.009132 
  0.131113,  0.664665,  0.642418,  0.387274,  0.325827,  2.304642,  7.109865,  0.932138,  0.017396 
  0.131643,  0.662325,  0.678224,  0.404159,  0.258900,  1.529301,  7.289137,  0.790180,  0.028890 
  0.134727,  1.196189,  0.682283,  0.408972,  0.342951,  2.069666,  6.907169,  0.932706,  0.040758 
  0.135744,  1.074358,  0.621296,  0.398227,  0.212619,  2.714948,  7.416398,  0.901256,  0.022158 
  0.139856,  1.020807,  0.640945,  0.395277,  0.309500,  1.946916,  7.377491,  0.968383,  0.016972 
  0.136628,  1.317438,  0.651095,  0.395679,  0.282192,  1.603406,  7.071494,  0.996227,  0.005597 
  0.137007,  1.349484,  0.667980,  0.367499,  0.243999,  2.694802,  6.988544,  1.077223,  0.007097 
  0.137926,  1.387359,  0.616959,  0.409329,  0.223570,  2.731710,  7.336098,  1.083624,  0.005131 
  0.139128,  1.075557,  0.655905,  0.401716,  0.149675,  1.906200,  7.465295,  0.942137,  0.021908 
  0.138076,  1.039830,  0.615165,  0.362079,  0.162844,  2.418174,  7.350375,  0.966993,  0.034237 
  0.134752,  0.743840,  0.635332,  0.398873,  0.184809,  1.999926,  7.068290,  0.991497,  0.017838 
  0.136229,  1.052207,  0.664708,  0.408594,  0.190548,  2.365591,  6.917710,  1.089447,  0.009485 
  0.129164,  0.991864,  0.624007,  0.399567,  0.305357,  2.275669,  7.158513,  1.071617,  0.011376 
  0.137877,  1.123408,  0.649863,  0.416003,  0.131846,  2.443121,  6.933139,  0.938221,  0.014805 
  0.139745,  0.973601,  0.643154,  0.391694,  0.080605,  2.109664,  7.051791,  0.999825,  0.004528 
  0.136093,  1.085147,  0.633255,  0.418292,  0.216435,  2.362605,  7.165238,  0.929669,  0.041052 
  0.139705,  0.962334,  0.694030,  0.361703,  0.336204,  2.053792,  7.137975,  0.804098,  0.034515 
  0.132247,  1.330111,  0.613304,  0.413322,  0.057184,  1.926201,  7.119121,  0.948206,  0.033604 
  0.130218,  0.664318,  0.669294,  0.380877,  0.058324,  1.913202,  6.999956,  0.901519,  0.016274 
  0.138895,  0.715530,  0.633467,  0.411946,  0.273993,  2.709831,  7.220664,  1.079631,  0.013378 
  0.133557,  0.679560,  0.617846,  0.363934,  0.340753,  2.370994,  7.127454,  1.096775,  0.000504 
  0.131126,  1.087438,  0.658416,  0.393351,  0.269926,  1.534320,  7.019603,  1.097143,  0.009280 
  0.131085,  1.071721,  0.626646,  0.413994,  0.059899,  2.586831,  7.430019,  0.934848,  0.037404 
  0.137009,  1.004958,  0.640814,  0.406364,  0.154764,  2.229018,  7.415288,  0.934702,  0.011398 
  0.132697,  0.749977,  0.650031,  0.363670,  0.189274,  2.577637,  6.978760,  0.911689,  0.009373 
  0.134813,  0.692620,  0.618399,  0.396124,  0.338314,  2.701077,  7.481753,  0.908242,  0.009032 
  0.135192,  1.126890,  0.657621,  0.366395,  0.297322,  2.210505,  7.219335,  0.993562,  0.018439 
  0.137446,  0.771794,  0.645093,  0.418458,  0.263012,  1.534728,  6.901239,  0.995141,  0.017943 
  0.131415,  0.923731,  0.616716,  0.375415,  0.061574,  2.355175,  7.426959,  0.919670,  0.021581 
  0.134299,  0.824383,  0.699162,  0.404211,  0.082094,  2.260202,  6.937401,  0.865214,  0.018961 
  0.136763,  1.131613,  0.623360,  0.411222,  0.226667,  2.223001,  7.016416,  1.074041,  0.008506 
  0.129933,  0.634647,  0.625030,  0.371173,  0.067167,  1.990331,  7.124879,  1.075136,  0.007370 
  0.137454,  0.834577,  0.672822,  0.366666,  0.225388,  1.604958,  7.030214,  1.088984,  0.013738 
  0.138041,  1.087505,  0.622985,  0.381902,  0.303048,  2.058825,  6.951339,  0.948287,  0.037825 
  0.132878,  1.012651,  0.696855,  0.414433,  0.272482,  2.072231,  7.397110,  0.947212,  0.021468 
  0.135016,  1.080759,  0.618995,  0.380596,  0.248371,  1.655596,  7.137684,  0.924759,  0.009619 
