       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.133817,  0.783749,  0.695371,  0.381738,  0.118827,  2.332951,  7.100172,  0.669326,  0.495068 
  0.138113,  1.070169,  0.613147,  0.419348,  0.245998,  1.785614,  7.284947,  0.162401,  0.469783 
  0.136137,  0.660841,  0.643387,  0.404229,  0.167188,  1.800407,  7.024333,  1.516972,  0.272531 
  0.131797,  0.947261,  0.655627,  0.391459,  0.149948,  1.526738,  7.420873,  1.259354,  0.306558 
  0.139703,  1.381829,  0.686155,  0.364521,  0.217787,  2.710170,  7.063779, -0.967793,  0.299941 
  0.135664,  1.042734,  0.676795,  0.378340,  0.205473,  2.069655,  7.221565,  1.658246,  0.064592 
  0.137619,  0.812281,  0.660465,  0.373792,  0.057033,  1.951312,  6.908070,  0.333417,  0.166149 
  0.129541,  1.098701,  0.692145,  0.409302,  0.310703,  2.483857,  7.383502,  0.458071,  0.392976 
  0.138694,  0.876906,  0.641025,  0.396182,  0.101364,  2.288704,  7.304911,  0.948376,  0.425752 
  0.134654,  0.715589,  0.698481,  0.417649,  0.162038,  1.667402,  7.344358, -0.539159,  0.228108 
  0.138608,  1.196247,  0.674001,  0.407328,  0.290104,  1.502405,  7.078614,  1.953916,  0.253627 
  0.130046,  0.860445,  0.631953,  0.393509,  0.210847,  2.685836,  7.263389,  0.765550,  0.133386 
  0.136405,  1.117235,  0.660033,  0.366045,  0.351227,  2.094121,  7.471001,  0.640897,  0.224013 
  0.131120,  0.908730,  0.678609,  0.415374,  0.130470,  1.968381,  7.076415,  1.436931,  0.437321 
  0.129036,  1.158936,  0.610497,  0.362454,  0.136454,  2.283583,  6.931087,  1.644687,  0.274750 
  0.132989,  1.045904,  0.644337,  0.385194,  0.274371,  1.684471,  7.124166,  0.339978,  0.345826 
  0.131013,  0.670596,  0.688257,  0.370150,  0.327881,  1.590024,  7.313094, -0.341462,  0.063975 
  0.134923,  0.933970,  0.620836,  0.408809,  0.061898,  2.729077,  6.968457, -0.117086,  0.034675 
  0.131931,  0.822036,  0.617092,  0.416856,  0.179217,  2.556114,  7.494816,  1.864253,  0.413061 
  0.133521,  0.894098,  0.699604,  0.362029,  0.215711,  1.749901,  7.170940,  0.094170,  0.272631 
  0.138828,  0.840326,  0.683620,  0.410484,  0.249519,  2.102655,  7.133081,  1.527469,  0.435745 
  0.130492,  1.126746,  0.625300,  0.386694,  0.091899,  2.036087,  7.211974,  1.818328,  0.494346 
  0.134789,  1.294647,  0.680740,  0.367102,  0.184590,  2.232946,  7.290867,  0.297552,  0.472694 
  0.134445,  0.639503,  0.635668,  0.397364,  0.142723,  1.900106,  6.946230,  0.521929,  0.374119 
  0.138355,  0.925923,  0.652948,  0.381446,  0.221533,  2.506615,  7.330313, -0.217683,  0.273174 
  0.129235,  0.944578,  0.630110,  0.374399,  0.177874,  2.079897,  7.229560,  0.113414,  0.394578 
  0.139290,  1.030175,  0.613982,  0.360155,  0.287804,  1.894985,  7.391498,  1.235298,  0.223737 
  0.135532,  1.215269,  0.626366,  0.416131,  0.226682,  2.172068,  7.037335,  1.190248,  0.333378 
  0.138755,  1.366709,  0.666179,  0.384869,  0.115998,  2.650561,  6.919973,  0.118226,  0.078436 
  0.134522,  0.987011,  0.656675,  0.370875,  0.096296,  1.762987,  7.119281,  1.414625,  0.353843 
  0.136499,  1.240509,  0.631187,  0.394840,  0.285036,  2.669118,  7.332634,  1.662183,  0.182766 
  0.132159,  0.664377,  0.662147,  0.378922,  0.208689,  2.121781,  7.455125,  1.753595,  0.222463 
  0.131214,  1.385365,  0.616067,  0.374823,  0.070324,  2.195745,  7.282807,  0.440576,  0.314203 
  0.133136,  1.034808,  0.641843,  0.390217,  0.126969,  2.496155,  7.017063, -0.157762,  0.141178 
  0.130945,  0.880076,  0.657971,  0.411208,  0.297798,  1.820802,  6.905929,  0.797917,  0.353002 
  0.139947,  1.287209,  0.612150,  0.404511,  0.084205,  2.542809,  7.462330, -0.719360,  0.081467 
  0.131482,  0.655110,  0.665430,  0.391741,  0.170404,  2.380087,  7.109878,  1.673992,  0.352734 
  0.132530,  0.795577,  0.628278,  0.409584,  0.068533,  1.568185,  7.157629,  1.028417,  0.210012 
  0.139426,  0.824840,  0.671276,  0.365792,  0.199510,  2.302709,  7.343381,  1.477170,  0.347720 
  0.131348,  1.078338,  0.634556,  0.401302,  0.345670,  1.710993,  7.440958,  1.302655,  0.262654 
  0.133367,  0.603167,  0.684236,  0.415646,  0.301340,  1.858922,  7.268640, -0.834391,  0.291955 
  0.137406,  0.889587,  0.625052,  0.376037,  0.116629,  1.585254,  7.465383,  1.600512,  0.020688 
  0.129328,  1.324155,  0.681932,  0.403676,  0.246486,  2.654894,  7.039778,  1.725165,  0.056605 
  0.135118,  1.129916,  0.665804,  0.411722,  0.277607,  2.543947,  6.989951,  1.043725,  0.370076 
  0.133872,  1.297817,  0.643484,  0.370090,  0.206186,  2.370984,  6.927667,  1.135138,  0.428677 
  0.132777,  1.377561,  0.697888,  0.383509,  0.351939,  2.522896,  7.410305,  1.605323,  0.346446 
  0.138542,  1.087849,  0.683344,  0.366291,  0.084836,  1.650115,  6.912890, -0.208061,  0.043578 
  0.135384,  0.961649,  0.610192,  0.390956,  0.327087,  2.231589,  7.324940,  0.855651,  0.431740 
  0.133236,  1.218439,  0.667072,  0.364017,  0.061104,  1.918663,  7.464040,  0.722687,  0.221765 
  0.134858,  0.736683,  0.663040,  0.360394,  0.235516,  1.803558,  7.154698,  1.565521,  0.164561 
  0.137801,  1.037938,  0.657193,  0.415246,  0.143211,  2.330982,  7.436562,  1.972723,  0.039509 
  0.138875,  1.264001,  0.635449,  0.363642,  0.331952,  1.524769,  7.016086, -0.034420,  0.371268 
  0.138290,  0.714207,  0.664537,  0.370814,  0.255157,  2.254173,  7.238231, -0.699240,  0.208697 
  0.136313,  1.193768,  0.655177,  0.392505,  0.176347,  2.490859,  6.924736,  1.793834,  0.098111 
  0.133435,  0.913933,  0.661124,  0.375138,  0.345609,  1.664164,  6.939485,  0.933068,  0.482523 
  0.137108,  0.999529,  0.671060,  0.361493,  0.132912,  2.689425,  7.095194, -0.438124,  0.278311 
  0.135089,  1.249369,  0.620372,  0.372864,  0.139181,  1.971970,  7.396110,  0.151904,  0.110001 
  0.130674,  1.204376,  0.621639,  0.409791,  0.337549,  2.444774,  7.467797, -0.464804,  0.444498 
  0.132096,  1.355816,  0.668007,  0.372007,  0.185669,  1.547527,  6.987724,  1.458363,  0.287599 
  0.129926,  1.093174,  0.611501,  0.370382,  0.274106,  2.741769,  7.044756,  1.850464,  0.152150 
  0.136027,  1.257783,  0.664781,  0.407917,  0.202685,  2.081210,  7.167248,  0.878165,  0.128678 
  0.131419,  1.332405,  0.689117,  0.394797,  0.318437,  1.896298,  6.932646,  0.038829,  0.484262 
  0.130409,  0.896618,  0.639005,  0.383952,  0.198207,  1.551860,  7.103743,  0.544442,  0.149783 
  0.131398,  0.661776,  0.624433,  0.418987,  0.149846,  2.648810,  6.973924,  0.806871,  0.210797 
  0.135195,  0.948196,  0.681313,  0.369483,  0.218357,  2.315970,  6.911640,  0.682218,  0.304175 
  0.135152,  0.621172,  0.685921,  0.409466,  0.101038,  2.202179,  7.089698,  1.779171,  0.326145 
  0.133798,  0.650436,  0.649345,  0.365684,  0.129818,  1.579739,  6.922509,  1.985177,  0.392308 
  0.132714,  1.002699,  0.631690,  0.377055,  0.136759,  2.176576,  7.316973,  0.007338,  0.230189 
  0.130608,  0.792000,  0.682810,  0.387200,  0.274676,  2.539002,  7.356419,  1.348787,  0.257147 
  0.129993,  1.292046,  0.699307,  0.410657,  0.142356,  1.584291,  7.285220, -0.957526,  0.188807 
  0.134430,  1.030866,  0.654811,  0.410082,  0.212821,  2.746671,  7.345917,  0.611799,  0.351213 
  0.133909,  1.363986,  0.685310,  0.363127,  0.261853,  2.229839,  6.966841, -0.390679,  0.168465 
  0.129741,  0.987580,  0.679550,  0.384518,  0.164908,  2.479042,  7.447402,  0.839238,  0.498381 
  0.131717,  1.241078,  0.611006,  0.392215,  0.209239,  1.699570,  7.009340,  1.379404,  0.311187 
  0.138474,  0.881133,  0.668261,  0.414355,  0.194238,  2.640626,  6.946568,  1.108665,  0.219217 
  0.131212,  0.864306,  0.674453,  0.397737,  0.257823,  1.528314,  7.474880,  0.676532,  0.192620 
  0.132545,  0.886985,  0.647784,  0.379784,  0.246995,  2.279907,  7.240458,  1.517179,  0.130575 
  0.134613,  0.641725,  0.651055,  0.377485,  0.180011,  1.894548,  6.986682,  0.634543,  0.141505 
  0.134269,  0.905099,  0.693535,  0.412995,  0.160308,  2.501057,  6.900340,  0.227341,  0.160111 
  0.133013,  1.038981,  0.669199,  0.400626,  0.222326,  1.908203,  7.403739,  1.012441,  0.161150 
  0.131036,  0.808163,  0.646447,  0.416019,  0.191877,  2.430506,  7.169137, -0.608058,  0.491018 
  0.134804,  1.154939,  0.623379,  0.390180,  0.102544,  1.601534,  7.182082,  0.897847,  0.246747 
  0.136329,  0.677573,  0.691635,  0.414145,  0.293076,  2.119286,  7.389695,  1.994800,  0.162876 
  0.133450,  1.183106,  0.696473,  0.396745,  0.114268,  2.375886,  7.323747,  1.413082,  0.280407 
  0.138252,  1.205053,  0.649961,  0.413538,  0.070833,  2.046459,  7.232398, -0.154056,  0.374925 
  0.132618,  1.062392,  0.690425,  0.365883,  0.076206,  2.654019,  7.253648,  1.360527,  0.480161 
  0.133595,  1.236756,  0.639478,  0.366158,  0.148597,  2.004269,  7.205652,  1.039927,  0.286112 
  0.130377,  1.180423,  0.658630,  0.390822,  0.309576,  2.356454,  7.266837,  0.714077,  0.410577 
  0.129281,  1.283578,  0.623690,  0.371331,  0.130238,  2.639795,  7.307871, -0.204861,  0.481435 
  0.130624,  0.895832,  0.610125,  0.416701,  0.072922,  2.098147,  7.448121,  0.970820,  0.119486 
  0.136398,  0.838768,  0.621501,  0.400083,  0.183240,  2.399126,  7.412705,  0.745132,  0.347660 
  0.131510,  1.086291,  0.694307,  0.388588,  0.133760,  1.547177,  7.147571,  0.749943,  0.202546 
  0.129756,  1.271385,  0.642726,  0.389612,  0.296447,  2.166772,  7.099576,  1.715681,  0.273249 
  0.133049,  1.080073,  0.653440,  0.371645,  0.301597,  2.120686,  6.930799, -0.618187,  0.019325 
  0.134982,  0.888029,  0.675760,  0.365604,  0.089124,  1.977878,  7.190315,  0.807677,  0.101206 
  0.134123,  1.322597,  0.628528,  0.401115,  0.167934,  2.540008,  7.312806,  0.683023,  0.382670 
  0.137926,  1.350722,  0.671797,  0.411535,  0.267565,  2.129046,  7.047551,  0.392165,  0.228753 
  0.130353,  1.379255,  0.613045,  0.406287,  0.306258,  1.643156,  6.946798,  0.814238,  0.300780 
  0.139440,  1.168555,  0.655525,  0.399240,  0.086396,  2.661021,  7.108735,  0.008144,  0.023876 
  0.131362,  0.832753,  0.686053,  0.383322,  0.172595,  2.113684,  7.286794,  1.495678,  0.081542 
  0.131773,  1.367915,  0.660104,  0.377649,  0.282973,  1.994203,  7.354207,  1.910316,  0.488627 
  0.135640,  1.147339,  0.678680,  0.410186,  0.073634,  2.524471,  7.260781,  0.256576,  0.311009 
  0.129581,  1.235130,  0.693800,  0.396541,  0.247374,  2.339560,  7.427726,  1.353529,  0.020763 
  0.129458,  1.016383,  0.675426,  0.411335,  0.114769,  2.140425,  7.470714,  1.882324,  0.238237 
  0.136848,  1.184284,  0.630066,  0.385971,  0.260075,  2.073857,  7.028499,  0.843542,  0.216851 
  0.134829,  0.604860,  0.670818,  0.419382,  0.234775,  2.421490,  7.225731,  1.383709,  0.128596 
  0.130800,  0.806659,  0.666268,  0.371841,  0.076036,  2.278911,  7.047364,  0.845108,  0.374642 
  0.129691,  0.941638,  0.622204,  0.401579,  0.082977,  1.595592,  6.929025,  1.508616,  0.208648 
  0.139499,  1.363769,  0.693377,  0.389559,  0.302309,  2.509338,  7.131020,  1.513427,  0.372781 
  0.131163,  0.731670,  0.612017,  0.362095,  0.117599,  2.435374,  7.209912,  1.255809,  0.431382 
  0.129518,  0.925056,  0.644042,  0.414066,  0.333105,  2.375415,  7.304559,  0.836360,  0.161346 
  0.132402,  1.101004,  0.685111,  0.417065,  0.296997,  1.717699,  7.411174,  1.468814,  0.217854 
  0.136108,  0.996752,  0.690520,  0.369760,  0.316476,  1.807595,  7.476511,  0.794372,  0.085110 
  0.137448,  1.296909,  0.676235,  0.403208,  0.310573,  2.623874,  7.242398,  0.049511,  0.031818 
  0.130960,  1.012684,  0.670187,  0.412304,  0.161909,  1.501320,  7.203167,  1.603527,  0.408944 
  0.134999,  1.137787,  0.639083,  0.370671,  0.240719,  2.684752,  7.300745,  1.728181,  0.379644 
  0.132813,  1.064628,  0.673874,  0.409830,  0.247883,  2.235276,  6.991891,  0.741886,  0.142777 
  0.130837,  0.666274,  0.659733,  0.361200,  0.184746,  2.508945,  7.361441,  0.143548,  0.175767 
  0.129848,  1.038290,  0.638709,  0.372046,  0.190526,  1.723783,  6.966977, -0.986646,  0.459108 
  0.136074,  0.855635,  0.642384,  0.392601,  0.296285,  1.712754,  7.141982,  1.006409,  0.127515 
  0.131186,  1.099988,  0.675590,  0.369261,  0.174040,  1.994957,  7.310637,  0.916746,  0.208287 
  0.135483,  1.267889,  0.628646,  0.404771,  0.161726,  2.216850,  6.966000,  1.207605,  0.246279 
  0.130389,  1.020488,  0.624297,  0.363114,  0.235240,  2.693199,  7.013507,  0.778096,  0.274621 
  0.138381,  1.075358,  0.660729,  0.412218,  0.350320,  2.209585,  7.181184,  0.005243,  0.119293 
  0.132199,  0.847466,  0.656807,  0.417609,  0.299884,  1.591697,  7.238396,  0.842829,  0.079280 
  0.129474,  0.881485,  0.620202,  0.375376,  0.305929,  2.269676,  7.205789, -0.045056,  0.035915 
  0.137687,  1.209791,  0.680192,  0.365156,  0.338759,  2.674774,  6.932473,  1.171302,  0.214636 
  0.134131,  0.873623,  0.684483,  0.384437,  0.060686,  1.688201,  7.348675,  0.887879,  0.220778 
  0.133511,  0.941173,  0.673205,  0.371199,  0.153499,  1.956574,  7.495714,  1.122937,  0.136679 
  0.134367,  0.924590,  0.649461,  0.389642,  0.312829,  1.840857,  7.158666,  0.483923,  0.458711 
  0.136300,  1.010187,  0.673941,  0.383869,  0.096895,  2.126474,  6.900738,  0.930927,  0.340177 
  0.133300,  0.686090,  0.678549,  0.366491,  0.214438,  2.383074,  6.965098,  0.748101,  0.090392 
  0.139724,  0.957146,  0.689897,  0.389331,  0.064655,  2.379091,  7.366767, -0.062804,  0.122583 
  0.129530,  0.647681,  0.699689,  0.371664,  0.163615,  1.866460,  7.327809,  1.842867,  0.339030 
  0.136663,  0.901179,  0.619049,  0.407174,  0.146375,  1.570602,  7.450301,  0.870568,  0.283396 
  0.132676,  0.777133,  0.622620,  0.368408,  0.172509,  1.524298,  7.303629,  1.677537,  0.440643 
  0.129867,  1.066723,  0.643437,  0.402044,  0.184518,  2.281405,  7.271625,  0.557403,  0.253159 
  0.139922,  0.954789,  0.623853,  0.373706,  0.280568,  1.790964,  7.408649,  1.047708,  0.469656 
  0.138912,  0.627766,  0.649024,  0.407392,  0.177801,  2.446403,  7.208364,  0.075408,  0.111728 
  0.130845,  1.251817,  0.621376,  0.395197,  0.062456,  1.614587,  7.214104,  0.728557,  0.293613 
  0.135348,  1.381553,  0.642083,  0.384367,  0.124556,  2.046907,  7.263565,  0.642393,  0.252408 
  0.129193,  1.180730,  0.617459,  0.411131,  0.175603,  2.535073,  7.425502,  1.435803,  0.245073 
  0.137765,  1.350460,  0.622833,  0.388191,  0.204933,  2.590831,  7.494503,  0.894325,  0.082136 
  0.138980,  0.979176,  0.613588,  0.408757,  0.221814,  2.146475,  7.070729,  0.708000,  0.085916 
  0.130381,  0.772866,  0.631675,  0.397451,  0.132705,  2.473056,  7.050456,  1.997838,  0.480217 
  0.129790,  1.144354,  0.640027,  0.365540,  0.071358,  1.507316,  6.978956,  0.795476,  0.138772 
  0.137554,  0.912438,  0.613703,  0.384307,  0.318474,  1.747986,  6.965400,  1.480416,  0.117597 
  0.129487,  0.602607,  0.642935,  0.409821,  0.218394,  2.738541,  6.945127,  0.177456,  0.240344 
  0.139014,  0.810624,  0.655429,  0.360235,  0.256151,  1.572571,  6.939632,  1.158941,  0.140034 
  0.137115,  0.906707,  0.636346,  0.413877,  0.204554,  2.022907,  7.176037,  0.927934,  0.166676 
  0.130398,  1.111052,  0.651524,  0.409860,  0.165189,  2.122824,  7.171152,  1.585318,  0.278054 
  0.133156,  1.195430,  0.686064,  0.394006,  0.325801,  2.242699,  7.387981,  0.820154,  0.256469 
  0.135015,  0.797365,  0.611957,  0.413781,  0.316178,  2.285028,  7.145078,  0.404918,  0.136369 
  0.130001,  1.113441,  0.664462,  0.393300,  0.300416,  1.925369,  7.010727,  1.238314,  0.109487 
  0.138313,  1.152198,  0.677075,  0.416379,  0.218590,  1.753894,  7.215814,  0.949872,  0.029386 
  0.134413,  1.324435,  0.654442,  0.384185,  0.266022,  2.099672,  7.092072,  1.363819,  0.108661 
  0.129219,  0.663429,  0.684918,  0.407805,  0.070622,  2.452958,  6.933486,  0.618728,  0.200493 
  0.137818,  1.328666,  0.618964,  0.399638,  0.348703,  1.658868,  7.249833,  1.448740,  0.103987 
  0.131788,  0.727172,  0.676460,  0.394355,  0.124465,  1.638736,  7.323108,  0.869210,  0.246227 
  0.139800,  0.991680,  0.614813,  0.397555,  0.091244,  1.673742,  6.990163,  0.831710,  0.178394 
  0.139203,  0.822388,  0.697898,  0.370941,  0.283401,  2.380535,  7.095970, -0.907480,  0.000544 
  0.131629,  0.945500,  0.688435,  0.419308,  0.213298,  1.814160,  7.367238,  1.279773,  0.088351 
  0.134663,  1.330400,  0.667005,  0.375068,  0.320099,  2.031579,  7.103484,  1.095474,  0.158965 
  0.137464,  0.653606,  0.682229,  0.368650,  0.152818,  2.073375,  7.072112,  1.501871,  0.493319 
  0.135168,  1.003743,  0.615626,  0.379677,  0.222706,  1.527482,  7.271478,  1.897632,  0.297906 
  0.129009,  1.102693,  0.623023,  0.392705,  0.333997,  2.109186,  6.950932,  1.077012,  0.091707 
  0.138134,  0.619149,  0.620921,  0.377961,  0.225409,  2.063888,  7.169536,  1.707279,  0.198198 
  0.139953,  0.850577,  0.695139,  0.366769,  0.179796,  2.042093,  7.033104,  1.320012,  0.172760 
  0.135272,  1.089543,  0.624133,  0.414634,  0.137220,  2.002737,  7.473645,  1.349593,  0.352809 
  0.129373,  0.808836,  0.615501,  0.382202,  0.111306,  2.256940,  6.933217,  0.781780,  0.045898 
  0.136517,  1.147890,  0.658510,  0.369556,  0.091590,  2.069272,  7.400043,  1.263475,  0.068612 
  0.131051,  0.636098,  0.675221,  0.402604,  0.238354,  2.642737,  6.930031,  1.367433,  0.084078 
  0.135852,  0.684383,  0.620645,  0.418605,  0.170739,  2.252432,  7.275644,  1.031524,  0.096981 
  0.134082,  1.126226,  0.656068,  0.394363,  0.331745,  1.916047,  6.977304,  1.404312,  0.079050 
  0.132265,  0.999881,  0.618750,  0.394761,  0.190302,  2.166213,  7.330055,  1.338474,  0.132693 
  0.130055,  0.686921,  0.616510,  0.369035,  0.227652,  2.135883,  7.421311,  1.539232,  0.308262 
  0.130266,  1.024413,  0.687650,  0.377636,  0.303710,  1.518608,  7.398642,  0.681182,  0.216160 
  0.131557,  0.976714,  0.661662,  0.405032,  0.322175,  2.387538,  7.432273,  1.451664,  0.176007 
  0.129892,  1.201612,  0.636054,  0.380896,  0.304067,  2.064885,  7.300393,  1.474546,  0.020976 
  0.137456,  1.104035,  0.658269,  0.386000,  0.235789,  1.500226,  6.925034,  0.259983,  0.402974 
  0.135766,  1.395155,  0.683098,  0.367392,  0.164599,  2.554488,  6.971657,  1.201113,  0.072087 
  0.134574,  0.693813,  0.634848,  0.385339,  0.222384,  1.725911,  6.906751,  1.138752,  0.096127 
  0.138866,  1.182519,  0.662295,  0.414301,  0.163134,  2.095164,  6.920796,  0.812903,  0.074807 
  0.133888,  0.776149,  0.660801,  0.399601,  0.307446,  2.036962,  7.380169,  1.312484,  0.204012 
  0.131276,  1.277910,  0.662162,  0.388482,  0.167360,  2.228667,  6.997950,  1.221348,  0.497518 
  0.134485,  0.891280,  0.640578,  0.368592,  0.286494,  2.616871,  6.986977,  1.292296,  0.164513 
  0.136486,  0.626980,  0.695280,  0.395931,  0.227961,  1.815981,  7.041268,  0.894946,  0.389156 
  0.137977,  1.337820,  0.624579,  0.414174,  0.314355,  1.865716,  7.433796,  0.630261,  0.312378 
  0.137019,  0.917211,  0.663707,  0.363499,  0.268705,  1.743696,  6.933271,  1.296048,  0.026147 
  0.129265,  1.043669,  0.694993,  0.364235,  0.339035,  1.842597,  7.214754,  1.421830,  0.121576 
  0.138521,  1.108076,  0.627281,  0.379313,  0.295816,  2.104810,  7.226521,  0.757194,  0.077884 
  0.136651,  1.359623,  0.654122,  0.372434,  0.059733,  2.597308,  6.935498,  0.711706,  0.177826 
  0.135791,  1.102061,  0.640679,  0.395318,  0.193311,  2.509995,  6.902675,  0.845453,  0.305839 
  0.137130,  1.222512,  0.682155,  0.398226,  0.129876,  1.911276,  6.950134,  0.854523,  0.046570 
  0.132300,  1.394072,  0.667496,  0.379452,  0.096699,  1.702863,  7.025241,  0.877198,  0.145416 
  0.131573,  1.195543,  0.680691,  0.370988,  0.153815,  2.124976,  6.944427,  1.232006,  0.040948 
  0.132919,  0.679303,  0.627435,  0.385456,  0.250553,  2.517785,  7.324814,  0.721559,  0.124673 
  0.133803,  0.863773,  0.694243,  0.416483,  0.202356,  2.134203,  7.352752,  1.181615,  0.013116 
  0.138369,  1.266020,  0.681526,  0.377703,  0.100237,  1.806841,  7.422546,  1.387208,  0.191265 
  0.132339,  0.793856,  0.623940,  0.380612,  0.327609,  1.624609,  6.998880, -0.616621,  0.122801 
  0.130574,  1.303453,  0.638095,  0.402850,  0.093812,  2.190406,  7.225437,  0.892161,  0.059823 
  0.138905,  1.321553,  0.697464,  0.415294,  0.089375,  1.732570,  7.001704,  1.259561,  0.123959 
  0.137433,  1.173080,  0.646883,  0.361704,  0.266677,  2.385208,  7.401146,  0.905950,  0.118794 
  0.129465,  1.176210,  0.683833,  0.376762,  0.222021,  1.783645,  7.091925,  0.738433,  0.121649 
  0.131469,  0.930958,  0.660058,  0.392532,  0.096536,  1.947979,  7.234226,  0.910255,  0.035750 
  0.129638,  0.667949,  0.619392,  0.390908,  0.192362,  2.070305,  7.323320,  1.234101,  0.270739 
  0.138340,  1.164748,  0.686491,  0.388391,  0.343350,  2.154955,  7.443494,  0.204597,  0.091895 
  0.133244,  0.970658,  0.646367,  0.398516,  0.154235,  1.695500,  7.283374,  0.783621,  0.152635 
  0.130422,  0.779247,  0.661069,  0.378089,  0.248938,  1.861733,  7.193943,  1.016032,  0.055229 
  0.139909,  0.969480,  0.625251,  0.412621,  0.175981,  2.672313,  7.322282,  1.406522,  0.047564 
  0.130185,  1.305607,  0.679841,  0.416922,  0.199767,  2.038241,  6.975310,  0.665781,  0.168122 
  0.130990,  0.703016,  0.635374,  0.382455,  0.292132,  2.657618,  7.445125,  0.698148,  0.250230 
