       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.856030,  0.037310 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.826334,  0.048999 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  1.033537,  0.034996 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.999188,  0.040714 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.702235,  0.082543 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.741016,  0.061320 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  1.043509,  0.020705 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  1.073426,  0.025600 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.887276,  0.075088 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.899465,  0.081190 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.798634,  0.081127 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.808606,  0.063853 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.960406,  0.046892 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.990323,  0.052789 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.760786,  0.065826 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.772974,  0.036351 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  1.093195,  0.007498 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.934747,  0.007666 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.922558,  0.014423 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.854968,  0.064832 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.828376,  0.071076 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  1.035578,  0.062598 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  1.001229,  0.072443 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.704276,  0.081762 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.734193,  0.069693 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  1.054414,  0.033015 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  1.058380,  0.042860 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.877771,  0.021748 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.894391,  0.029076 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.786912,  0.042459 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.825693,  0.038075 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.959765,  0.074821 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.989682,  0.081449 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.761427,  0.082111 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.773615,  0.068256 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  1.093837,  0.046671 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.935388,  0.053205 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.918768,  0.049564 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.864474,  0.011791 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.844296,  0.020106 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  1.024906,  0.006815 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  1.008285,  0.012849 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.720197,  0.079501 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.732385,  0.078505 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  1.052606,  0.064718 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  1.059255,  0.070752 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.878645,  0.037179 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.895266,  0.041430 
  0.134468,  0.906795,  0.637616,  0.367598,  0.261935,  2.704683,  7.276136,  0.787787,  0.050715 
