       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.132357,  1.091540,  0.635514,  0.411599,  0.294868,  2.157587,  7.214353,  0.967170,  0.040961 
  0.133217,  1.345905,  0.649524,  0.390005,  0.328432,  2.244375,  7.090505,  0.955382,  0.019437 
  0.136147,  0.648884,  0.630612,  0.380101,  0.127898,  1.876784,  7.220639,  0.849214,  0.036756 
  0.139570,  0.739128,  0.620719,  0.409173,  0.156162,  2.556710,  7.077776,  0.948075,  0.015114 
  0.135583,  0.684949,  0.686694,  0.362960,  0.342094,  2.004427,  7.211474,  0.942416,  0.034472 
  0.138250,  0.812518,  0.673138,  0.391528,  0.130890,  1.609462,  6.932912,  0.868100,  0.022068 
  0.129157,  1.019437,  0.674175,  0.412044,  0.185296,  1.776735,  7.089599,  1.065091,  0.008854 
  0.131487,  0.874012,  0.682550,  0.381322,  0.236331,  2.083272,  7.483028,  0.821236,  0.026648 
  0.134229,  0.614716,  0.648678,  0.378404,  0.295973,  1.806999,  7.416888,  0.904247,  0.036735 
  0.136808,  1.002299,  0.679978,  0.402881,  0.179035,  2.323810,  7.331458,  1.048921,  0.001262 
  0.138112,  1.291523,  0.658320,  0.386363,  0.176266,  1.925539,  7.038480,  0.921923,  0.025426 
  0.129586,  1.367162,  0.658475,  0.382884,  0.091376,  2.381252,  7.486162,  0.803132,  0.029218 
  0.132719,  0.944747,  0.685824,  0.413602,  0.188357,  1.993814,  6.970457,  0.874831,  0.022472 
  0.139378,  0.731311,  0.686962,  0.400224,  0.309393,  1.839889,  6.963077,  0.918562,  0.026629 
  0.139767,  1.332249,  0.661793,  0.379402,  0.079851,  1.769295,  7.144729,  1.058537,  0.015612 
  0.133692,  0.941739,  0.623334,  0.398470,  0.068723,  2.226321,  7.290367,  0.896266,  0.018446 
  0.133717,  0.972249,  0.650213,  0.388654,  0.203879,  1.910440,  7.448280,  0.919901,  0.041260 
  0.137959,  0.826919,  0.642895,  0.415396,  0.218181,  1.899914,  7.208083,  0.865640,  0.027619 
  0.136956,  1.153496,  0.674004,  0.383975,  0.115958,  2.397424,  7.034450,  1.031671,  0.007658 
  0.134419,  0.785665,  0.689562,  0.368174,  0.186667,  2.198114,  7.324195,  0.932651,  0.022601 
  0.137038,  0.907910,  0.668259,  0.365343,  0.262037,  2.142050,  7.100403,  0.940600,  0.018445 
  0.136970,  1.008220,  0.654044,  0.418717,  0.272227,  1.792841,  7.058090,  0.881633,  0.039848 
  0.137172,  0.798414,  0.658439,  0.368635,  0.132628,  2.567061,  7.358087,  0.982735,  0.027686 
  0.137303,  1.365496,  0.639957,  0.408234,  0.072040,  2.250611,  7.155936,  0.930924,  0.007792 
  0.131300,  0.994685,  0.623602,  0.384306,  0.124683,  1.544031,  7.347160,  0.928923,  0.025753 
  0.139668,  0.953038,  0.684862,  0.400900,  0.111297,  1.676730,  7.326695,  0.954837,  0.012884 
  0.131176,  0.670466,  0.642149,  0.388079,  0.318960,  2.494191,  7.288907,  1.015323,  0.015618 
  0.133700,  0.659899,  0.633037,  0.381037,  0.162996,  2.355409,  7.354789,  0.939262,  0.010195 
  0.130460,  1.166298,  0.680427,  0.386931,  0.315486,  2.699147,  6.925026,  0.807883,  0.027956 
  0.130841,  1.344388,  0.695205,  0.378444,  0.300926,  2.329368,  7.368166,  0.840292,  0.019213 
  0.129762,  1.383664,  0.681256,  0.361304,  0.193166,  1.505276,  7.341688,  0.946736,  0.008870 
  0.130198,  0.879377,  0.642973,  0.410175,  0.171504,  2.476028,  7.003802,  0.924193,  0.007186 
  0.133535,  0.864989,  0.646446,  0.367136,  0.270395,  2.674375,  6.919902,  0.890138,  0.038783 
  0.139413,  1.315978,  0.620037,  0.362926,  0.254357,  1.513483,  7.259108,  0.874396,  0.013233 
  0.134573,  1.256691,  0.640758,  0.394322,  0.244254,  1.629484,  7.032805,  1.070009,  0.014403 
  0.130498,  0.619268,  0.667173,  0.400787,  0.064204,  2.470228,  7.200023,  0.970877,  0.013588 
  0.135284,  0.647800,  0.616917,  0.412258,  0.208166,  2.139664,  7.394690,  1.075965,  0.003962 
  0.138065,  0.942376,  0.689612,  0.379658,  0.271556,  1.944009,  7.139059,  1.070792,  0.004921 
  0.132012,  0.735456,  0.652091,  0.374146,  0.279209,  2.338471,  7.273576,  1.012299,  0.019686 
  0.132929,  0.997788,  0.645821,  0.377767,  0.198106,  1.817569,  7.126789,  0.861894,  0.016575 
  0.139162,  0.807803,  0.634972,  0.376400,  0.286625,  1.845229,  6.984147,  0.900201,  0.018665 
  0.131168,  0.853826,  0.685513,  0.399395,  0.245373,  1.959480,  7.391975,  0.796730,  0.035190 
  0.129063,  0.721800,  0.643964,  0.383206,  0.230807,  1.684170,  7.394423,  0.895760,  0.040237 
  0.131119,  1.335419,  0.697891,  0.393410,  0.095665,  1.517028,  7.250868,  0.854656,  0.027504 
  0.129102,  1.059838,  0.631574,  0.375100,  0.136923,  2.037755,  7.233404,  1.015065,  0.027671 
  0.131563,  1.083262,  0.644340,  0.391422,  0.126929,  1.945103,  6.958488,  0.997566,  0.000195 
  0.132130,  1.236410,  0.649622,  0.418910,  0.100001,  1.846673,  6.930277,  1.038362,  0.000305 
  0.138227,  0.949096,  0.625816,  0.390042,  0.296604,  1.811375,  6.936843,  0.957097,  0.020491 
  0.135229,  1.075824,  0.663562,  0.416451,  0.143131,  2.611133,  7.390444,  0.950326,  0.009349 
  0.129132,  0.651120,  0.615843,  0.393857,  0.121657,  2.707025,  7.457496,  0.963204,  0.018604 
  0.135186,  0.837202,  0.671280,  0.372544,  0.255076,  1.999504,  7.260626,  1.074648,  0.022008 
  0.129540,  1.231167,  0.643488,  0.401882,  0.253509,  2.748252,  7.197853,  0.952061,  0.015855 
  0.136419,  1.011119,  0.623812,  0.391540,  0.214430,  2.736348,  7.040865,  0.945638,  0.011216 
  0.130712,  0.674463,  0.696877,  0.382933,  0.118991,  2.614372,  7.113163,  0.876042,  0.032711 
  0.139981,  1.396860,  0.680067,  0.412142,  0.134419,  1.814330,  7.382267,  0.938072,  0.023248 
  0.132442,  1.366187,  0.621450,  0.411981,  0.323017,  1.532433,  7.131604,  0.784982,  0.040333 
  0.131011,  0.900485,  0.638419,  0.362848,  0.322692,  2.631047,  7.338065,  0.902491,  0.034782 
  0.136526,  0.793374,  0.690101,  0.415893,  0.216641,  2.052680,  7.386973,  0.891002,  0.033957 
  0.135768,  0.697427,  0.661874,  0.385258,  0.126385,  1.616004,  7.276595,  0.972463,  0.006720 
  0.139254,  1.110196,  0.675258,  0.406351,  0.150906,  1.652352,  7.418790,  1.072258,  0.005532 
  0.131500,  0.665643,  0.621283,  0.394435,  0.194748,  1.980860,  7.159397,  0.903830,  0.014173 
  0.131283,  0.614174,  0.694554,  0.408625,  0.346139,  2.216758,  6.953738,  0.887114,  0.029589 
  0.131218,  0.727327,  0.656198,  0.367403,  0.129982,  1.882430,  7.036173,  0.949682,  0.013959 
  0.132475,  1.086758,  0.694101,  0.393790,  0.197196,  2.203956,  7.375394,  0.831486,  0.022822 
  0.135170,  1.215139,  0.655524,  0.407114,  0.210067,  2.594240,  7.023407,  1.046998,  0.006980 
  0.130242,  0.920848,  0.699608,  0.371780,  0.257234,  2.235840,  6.934063,  1.051647,  0.007788 
  0.131827,  1.074768,  0.619953,  0.406458,  0.183884,  1.879498,  7.061138,  1.015978,  0.024292 
  0.135946,  1.017419,  0.693732,  0.419310,  0.336268,  2.091325,  7.114198,  0.844990,  0.028444 
  0.132390,  0.718806,  0.672248,  0.393471,  0.170364,  2.509509,  7.137524,  0.914140,  0.011512 
  0.137756,  1.196118,  0.696293,  0.361191,  0.326572,  2.516949,  7.103643,  0.930261,  0.038925 
  0.130358,  1.263303,  0.639477,  0.376045,  0.067183,  1.698394,  7.325544,  0.965753,  0.001488 
  0.136220,  0.875489,  0.665019,  0.369263,  0.159434,  2.481805,  6.962396,  0.902066,  0.039833 
  0.138068,  1.271025,  0.677982,  0.362063,  0.230095,  2.425741,  7.479479,  0.978670,  0.019941 
  0.139073,  1.163169,  0.618340,  0.382368,  0.293688,  1.606967,  7.321631,  0.926653,  0.006439 
  0.139400,  0.707588,  0.653355,  0.390654,  0.282127,  2.629734,  7.444057,  1.041457,  0.023017 
  0.131689,  0.700150,  0.692033,  0.417011,  0.301503,  1.606573,  7.215806,  1.067014,  0.018096 
  0.138964,  1.135395,  0.614847,  0.397893,  0.131481,  2.040075,  7.485894,  1.065636,  0.015410 
  0.129233,  1.343467,  0.612413,  0.363948,  0.242437,  1.743604,  6.927481,  0.937240,  0.017804 
  0.132163,  0.918274,  0.666595,  0.408386,  0.079159,  1.744742,  7.258318,  1.087189,  0.011100 
  0.138894,  0.630120,  0.699170,  0.395229,  0.290498,  2.190651,  7.231897,  0.776563,  0.037052 
  0.139118,  0.807397,  0.621500,  0.406822,  0.341186,  2.732190,  7.222104,  1.018991,  0.023128 
  0.131084,  1.015088,  0.631689,  0.397805,  0.070121,  1.688765,  7.445535,  1.046928,  0.016712 
  0.134989,  0.775613,  0.642086,  0.384196,  0.062367,  2.582817,  7.195546,  0.919940,  0.006418 
  0.130226,  0.643519,  0.664642,  0.406522,  0.206403,  2.276280,  7.125015,  0.781254,  0.040888 
  0.139817,  1.175159,  0.694648,  0.414307,  0.305783,  2.030424,  7.266947,  1.045628,  0.013524 
  0.135965,  1.367555,  0.636251,  0.413679,  0.220101,  2.634329,  7.107486,  1.034903,  0.014827 
  0.130750,  1.070907,  0.633880,  0.417330,  0.186897,  2.284748,  7.139327,  0.799068,  0.030711 
  0.137630,  0.786058,  0.649591,  0.398993,  0.298504,  1.937663,  7.306737,  1.085613,  0.011839 
  0.129523,  0.979294,  0.681441,  0.372872,  0.059177,  1.906239,  7.120857,  0.924918,  0.034543 
  0.137208,  0.640647,  0.691083,  0.410071,  0.249438,  2.694026,  7.045319,  0.905069,  0.009867 
  0.132866,  0.693931,  0.648010,  0.400357,  0.058499,  1.587579,  7.354051,  0.768553,  0.041395 
  0.130609,  1.112269,  0.641360,  0.379930,  0.336667,  2.735254,  7.108463,  0.983478,  0.013933 
  0.134802,  0.854219,  0.652546,  0.379233,  0.150654,  2.508415,  6.987991,  1.029896,  0.012916 
  0.133799,  0.873037,  0.676928,  0.417714,  0.094416,  2.584130,  7.133377,  1.050348,  0.018443 
  0.138928,  1.318755,  0.633731,  0.418687,  0.085148,  2.098305,  7.455846,  0.949851,  0.024345 
  0.131793,  0.969120,  0.694992,  0.370452,  0.102810,  2.498392,  7.340752,  1.065566,  0.013121 
  0.139630,  1.040139,  0.686204,  0.387032,  0.099213,  1.976723,  7.302364,  1.049190,  0.005642 
  0.136121,  0.750468,  0.635608,  0.399963,  0.333546,  2.688708,  7.439266,  0.889285,  0.015609 
  0.136941,  1.111185,  0.683347,  0.375968,  0.208507,  1.920988,  7.201041,  1.089915,  0.002230 
  0.132971,  1.029775,  0.698260,  0.396712,  0.225401,  1.769689,  7.182530,  0.912525,  0.004902 
  0.135750,  0.780449,  0.664907,  0.360726,  0.059347,  1.854857,  7.410600,  1.049972,  0.008087 
  0.134757,  0.830496,  0.636507,  0.367339,  0.123387,  2.144413,  7.363088,  0.816360,  0.025031 
  0.134273,  1.325732,  0.631753,  0.390803,  0.296408,  2.685536,  7.113291,  0.936259,  0.035088 
  0.135330,  1.326193,  0.646575,  0.409616,  0.187385,  1.561778,  7.312011,  1.041853,  0.009333 
  0.131209,  1.090280,  0.690424,  0.372472,  0.179434,  2.587675,  7.403395,  0.908847,  0.038705 
  0.132193,  0.617724,  0.641472,  0.372244,  0.115368,  1.651302,  7.057654,  0.922468,  0.038241 
  0.134886,  1.228796,  0.629420,  0.365539,  0.316558,  2.022131,  6.902381,  0.780709,  0.037337 
  0.139867,  0.957956,  0.651604,  0.415830,  0.163606,  2.513885,  7.408828,  0.974289,  0.019741 
  0.129638,  1.161706,  0.613789,  0.409347,  0.198472,  2.266739,  7.236754,  1.099255,  0.000981 
  0.134726,  1.351108,  0.674402,  0.416920,  0.350948,  2.501302,  6.912174,  1.059111,  0.021433 
  0.133039,  0.928977,  0.637711,  0.407349,  0.118549,  1.548517,  7.245942,  1.057773,  0.012996 
  0.136838,  0.690395,  0.628760,  0.373754,  0.238651,  1.745399,  7.486801,  0.947104,  0.032711 
  0.137277,  0.701965,  0.645450,  0.395506,  0.117098,  2.458565,  7.090762,  1.014261,  0.024890 
  0.136404,  1.259699,  0.668832,  0.418075,  0.300079,  1.717870,  7.402290,  0.916817,  0.040691 
  0.138539,  1.250053,  0.641136,  0.413898,  0.147588,  2.541633,  7.125812,  0.883595,  0.034234 
  0.138027,  1.114396,  0.673532,  0.374705,  0.190113,  2.268599,  6.981419,  0.952033,  0.013628 
  0.132681,  0.801666,  0.696040,  0.394912,  0.136671,  1.646838,  7.121531,  0.973614,  0.015087 
  0.139935,  1.138295,  0.642215,  0.374936,  0.251311,  1.942433,  7.082510,  0.791476,  0.037779 
  0.129065,  1.278463,  0.679065,  0.404977,  0.108855,  2.132552,  7.010404,  0.849144,  0.019318 
  0.133736,  0.763867,  0.692665,  0.410806,  0.070541,  2.489245,  7.014736,  0.873652,  0.027431 
  0.138496,  1.285996,  0.670543,  0.402001,  0.120625,  2.086182,  7.307249,  0.813393,  0.035788 
  0.134707,  0.694528,  0.675575,  0.389926,  0.312637,  2.282013,  7.030303,  0.893657,  0.035390 
  0.131911,  1.036887,  0.652888,  0.384044,  0.076742,  2.096992,  7.082172,  0.869506,  0.017284 
  0.130797,  0.633372,  0.625206,  0.407642,  0.304257,  2.461300,  7.009874,  0.936765,  0.025809 
  0.129354,  1.216399,  0.652310,  0.391643,  0.072666,  2.504870,  7.177837,  0.890931,  0.012172 
  0.138143,  1.020264,  0.639393,  0.379170,  0.135076,  2.295975,  7.470135,  0.891656,  0.030483 
  0.131762,  0.666619,  0.658942,  0.365390,  0.311456,  1.787677,  6.948840,  0.970997,  0.007915 
  0.135123,  1.262124,  0.684652,  0.388120,  0.343269,  2.671355,  7.378611,  1.036369,  0.016569 
  0.131383,  0.823424,  0.628282,  0.378916,  0.184998,  2.389240,  6.915012,  0.964454,  0.020716 
  0.129316,  1.113935,  0.624645,  0.408756,  0.291747,  1.962390,  7.155302,  1.063505,  0.015038 
  0.135898,  0.882548,  0.662862,  0.383754,  0.202332,  2.314794,  7.428553,  0.812908,  0.026301 
  0.136465,  1.203556,  0.626713,  0.377684,  0.076546,  2.241749,  6.940972,  0.991827,  0.016433 
  0.137899,  1.234770,  0.653675,  0.382417,  0.110170,  2.705449,  7.180337,  0.918116,  0.012292 
  0.130175,  0.782089,  0.679649,  0.397294,  0.124629,  1.765312,  7.243772,  0.897088,  0.027655 
  0.129864,  0.903358,  0.680171,  0.378169,  0.141291,  2.456815,  7.452123,  0.877618,  0.036701 
  0.138021,  1.237914,  0.621721,  0.405268,  0.266948,  2.072702,  7.427879,  1.053849,  0.017981 
  0.129270,  0.794201,  0.622787,  0.384668,  0.158808,  2.084322,  7.201337,  0.981675,  0.008867 
  0.133846,  0.766766,  0.669777,  0.395088,  0.319787,  2.569643,  7.262522,  0.949108,  0.038293 
  0.133842,  1.374546,  0.650807,  0.378256,  0.225767,  1.550903,  7.009298,  0.970491,  0.004829 
  0.135568,  1.342776,  0.629773,  0.377860,  0.156605,  2.676388,  7.398691,  1.007898,  0.022925 
  0.135860,  1.280793,  0.654420,  0.364483,  0.266637,  2.551612,  7.355028,  0.798841,  0.026984 
  0.129788,  1.310613,  0.676692,  0.401267,  0.322460,  1.640098,  7.160431,  0.933037,  0.031796 
