       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.139560,  1.219466,  0.676558,  0.403593,  0.258968,  2.527164,  7.379936,  0.903185,  0.082261 
  0.139497,  1.078377,  0.692479,  0.364215,  0.342073,  2.173753,  7.491587,  0.770902,  0.082032 
  0.138933,  1.031921,  0.662861,  0.411595,  0.308876,  2.112875,  6.910883,  0.878090,  0.081439 
  0.133578,  0.705588,  0.689853,  0.379223,  0.351944,  2.552986,  7.064695,  0.825788,  0.078630 
  0.138106,  0.846420,  0.674617,  0.413998,  0.300083,  1.600550,  7.113883,  0.800362,  0.092133 
  0.139152,  1.229126,  0.661210,  0.375682,  0.184366,  1.815354,  7.259334,  0.915923,  0.081258 
  0.134495,  1.160356,  0.691070,  0.389476,  0.304514,  1.605408,  7.268860,  0.766396,  0.047767 
  0.130206,  1.048422,  0.670190,  0.399622,  0.257721,  1.553633,  7.039997,  1.420136,  0.109288 
  0.129260,  1.114144,  0.661665,  0.418027,  0.192019,  2.456350,  7.222143,  1.330444,  0.127928 
  0.136892,  1.331617,  0.628649,  0.418666,  0.258433,  2.245661,  7.067289,  0.789957,  0.080469 
  0.130449,  0.798894,  0.694826,  0.368155,  0.091084,  2.492275,  7.427191,  0.763063,  0.080598 
  0.132245,  1.268944,  0.641747,  0.415486,  0.209014,  1.923318,  6.977333,  0.753499,  0.048070 
  0.134085,  0.751950,  0.646165,  0.381864,  0.283000,  2.019822,  7.450812,  0.750816,  0.133670 
  0.136930,  1.258173,  0.636546,  0.409959,  0.305023,  1.774426,  7.221885,  1.419369,  0.081269 
  0.139140,  0.759347,  0.645223,  0.384284,  0.341001,  1.723132,  7.274154,  0.700719,  0.096806 
  0.138292,  1.139777,  0.637239,  0.396572,  0.276704,  2.181143,  7.415819,  0.781430,  0.086950 
  0.134244,  1.347821,  0.655011,  0.360540,  0.309516,  2.578996,  7.445064,  1.250905,  0.109273 
  0.137528,  0.838183,  0.659199,  0.392591,  0.121915,  1.582519,  6.902614,  1.231476,  0.132870 
  0.138359,  0.757396,  0.684844,  0.392167,  0.302187,  2.534553,  7.185491,  0.910140,  0.099369 
  0.136271,  0.999961,  0.629864,  0.366096,  0.176428,  2.273971,  7.257488,  0.782658,  0.047376 
  0.138247,  0.675715,  0.624707,  0.410828,  0.084210,  2.474119,  7.091807,  1.258388,  0.133476 
  0.136390,  1.081926,  0.636469,  0.390199,  0.133069,  1.690796,  7.392026,  0.811860,  0.077436 
  0.132724,  0.744729,  0.626320,  0.415883,  0.109775,  2.060268,  7.231030,  1.232961,  0.091177 
  0.132244,  0.740691,  0.657981,  0.367491,  0.306074,  2.722791,  6.930739,  0.789828,  0.047602 
  0.138715,  1.340518,  0.682960,  0.370569,  0.077244,  1.737619,  6.964510,  0.746734,  0.100553 
  0.135935,  0.883081,  0.680299,  0.362587,  0.336083,  1.616219,  7.060270,  0.950680,  0.030475 
  0.133562,  1.222867,  0.654509,  0.403099,  0.219156,  1.708915,  7.411229,  0.772185,  0.124882 
  0.134624,  1.030661,  0.625876,  0.372494,  0.190864,  2.613733,  7.268522,  0.962484,  0.029024 
  0.130403,  1.166900,  0.689357,  0.369963,  0.124165,  2.001928,  7.386315,  0.937924,  0.027925 
  0.138485,  0.622755,  0.697902,  0.383411,  0.166963,  2.454950,  6.991636,  0.771786,  0.102911 
  0.134830,  1.144708,  0.680066,  0.371923,  0.190091,  1.892119,  7.337436,  0.751541,  0.144560 
  0.133123,  0.680836,  0.638358,  0.376674,  0.206191,  2.395384,  7.378679,  1.372224,  0.083756 
  0.135541,  1.236564,  0.685863,  0.392582,  0.156217,  1.705632,  7.345798,  0.818790,  0.047229 
  0.137906,  1.348173,  0.629419,  0.402767,  0.101369,  2.317306,  6.970358,  0.972214,  0.078913 
  0.130088,  0.724772,  0.633036,  0.416729,  0.215167,  2.089985,  7.035666,  0.808692,  0.047545 
  0.131763,  0.994153,  0.616502,  0.406088,  0.271930,  1.575398,  7.007929,  0.912104,  0.032212 
  0.133119,  1.384645,  0.650429,  0.384761,  0.293118,  1.740177,  7.170111,  0.718699,  0.100284 
  0.134215,  1.310022,  0.670099,  0.371341,  0.229533,  1.671333,  7.123948,  0.930158,  0.098493 
  0.131703,  1.032151,  0.641632,  0.376216,  0.100122,  2.073304,  7.225613,  1.175951,  0.110327 
  0.130890,  0.602569,  0.628867,  0.396624,  0.202401,  1.903468,  7.172431,  1.002822,  0.098281 
  0.139285,  1.109266,  0.684279,  0.415622,  0.230325,  1.588427,  7.062468,  0.710203,  0.079470 
  0.135072,  1.239098,  0.675943,  0.380771,  0.227287,  1.809533,  7.293170,  1.221715,  0.058086 
  0.137941,  0.965278,  0.641026,  0.388035,  0.306015,  2.363449,  7.410072,  1.288860,  0.110987 
  0.133548,  0.606376,  0.633658,  0.389922,  0.188564,  2.289602,  7.078682,  1.221930,  0.017363 
  0.130828,  1.107185,  0.688001,  0.392143,  0.112356,  2.387301,  6.947843,  0.744966,  0.124339 
  0.131883,  0.620140,  0.630780,  0.361440,  0.148625,  2.035715,  7.316912,  0.958844,  0.031428 
  0.136602,  1.073798,  0.639390,  0.416117,  0.189836,  2.126587,  7.242337,  0.831767,  0.145074 
  0.129158,  1.245560,  0.660910,  0.397628,  0.303817,  1.507198,  7.148207,  0.988328,  0.027745 
  0.138531,  1.379347,  0.631656,  0.376545,  0.308952,  1.980702,  7.086829,  0.996401,  0.026937 
  0.136133,  1.211622,  0.639955,  0.393650,  0.270464,  1.722321,  7.118452,  0.768968,  0.050935 
  0.139972,  1.264432,  0.657253,  0.364421,  0.134112,  2.571711,  7.409289,  0.896144,  0.032199 
  0.129246,  0.682827,  0.614420,  0.413762,  0.323123,  2.734527,  7.274327,  0.952036,  0.100262 
  0.132792,  1.054641,  0.629530,  0.417314,  0.091675,  1.667425,  7.087016,  0.895978,  0.104491 
  0.137160,  0.661110,  0.650825,  0.408446,  0.294704,  2.444796,  7.417665,  0.913590,  0.027005 
  0.131644,  0.931976,  0.626143,  0.398386,  0.345385,  2.480815,  7.468103,  0.831362,  0.104671 
  0.132532,  1.332092,  0.632058,  0.387839,  0.193092,  1.631681,  6.940200,  0.846881,  0.047153 
  0.132154,  0.683613,  0.695372,  0.361222,  0.337584,  2.272984,  6.989718,  0.999838,  0.135755 
  0.133697,  1.350815,  0.660629,  0.382842,  0.246933,  2.311266,  6.974840,  0.909041,  0.026470 
  0.130602,  0.604953,  0.656527,  0.378383,  0.225827,  2.691155,  7.363808,  0.733855,  0.123590 
  0.129423,  0.971428,  0.652616,  0.409203,  0.222102,  1.548725,  6.914072,  0.865119,  0.145343 
  0.131994,  0.671153,  0.632746,  0.380238,  0.241928,  2.546040,  7.279413,  0.781123,  0.105666 
  0.129605,  1.017627,  0.663945,  0.361850,  0.286964,  1.999972,  6.950336,  1.010403,  0.025617 
  0.137326,  0.677517,  0.636505,  0.395107,  0.177155,  2.577377,  7.339240,  0.930324,  0.032995 
  0.136416,  0.858045,  0.679767,  0.393853,  0.142076,  2.692424,  7.301438,  0.897101,  0.024973 
  0.137494,  1.048029,  0.630382,  0.366316,  0.074775,  1.813297,  7.072490,  1.029384,  0.076702 
  0.131682,  1.364607,  0.628014,  0.407020,  0.064904,  1.759609,  7.487320,  0.885886,  0.031981 
  0.130150,  1.331401,  0.655966,  0.380278,  0.076720,  1.990068,  7.251216,  1.428393,  0.147132 
  0.130802,  1.313585,  0.670389,  0.407833,  0.209346,  2.431491,  7.303730,  0.976297,  0.060247 
  0.131552,  0.967581,  0.692942,  0.411917,  0.126744,  2.740479,  6.985530,  0.822148,  0.061324 
  0.137585,  1.353931,  0.699267,  0.385830,  0.234253,  1.798460,  7.408384,  0.834511,  0.061621 
  0.138148,  0.777935,  0.655056,  0.381033,  0.327459,  2.340808,  7.192991,  0.941073,  0.058395 
  0.130243,  1.206316,  0.677040,  0.378538,  0.326030,  2.458421,  7.334247,  1.006695,  0.028009 
  0.139151,  1.073689,  0.626330,  0.409149,  0.063233,  2.246442,  7.023676,  0.881969,  0.031723 
  0.136693,  1.240778,  0.656349,  0.395844,  0.062813,  2.301675,  7.453254,  0.861037,  0.046607 
  0.136375,  1.264907,  0.615792,  0.407144,  0.236066,  2.541051,  6.991248,  0.863443,  0.034228 
  0.133130,  0.838115,  0.662675,  0.415707,  0.234958,  2.482559,  7.090234,  0.924775,  0.033844 
  0.138995,  1.120620,  0.623810,  0.361582,  0.322379,  2.379204,  6.983001,  0.813572,  0.043829 
  0.137600,  1.080359,  0.640199,  0.396459,  0.151720,  2.457108,  7.440072,  1.350769,  0.105739 
  0.132081,  0.735909,  0.669528,  0.384466,  0.204394,  1.644448,  7.481903,  0.997101,  0.057455 
  0.136127,  0.992943,  0.613287,  0.385185,  0.120394,  2.544276,  7.143437,  0.889704,  0.060092 
  0.130250,  0.735290,  0.656782,  0.364473,  0.250599,  2.291322,  7.153444,  0.756630,  0.105647 
  0.139582,  1.166507,  0.623222,  0.417415,  0.340176,  2.172935,  7.201985,  0.713217,  0.123728 
  0.133280,  1.345287,  0.666519,  0.376185,  0.059236,  2.475082,  7.284829,  0.866076,  0.060607 
  0.139834,  0.736329,  0.679468,  0.405095,  0.086059,  1.888456,  7.120090,  0.987076,  0.032392 
  0.138233,  1.000435,  0.693264,  0.408555,  0.332638,  2.389708,  7.041686,  0.895168,  0.147086 
  0.135750,  0.898337,  0.660034,  0.407902,  0.231235,  2.168865,  7.388822,  1.002988,  0.029040 
  0.136973,  1.020798,  0.696455,  0.376908,  0.306300,  2.550461,  7.360432,  0.756255,  0.076757 
  0.137904,  0.925094,  0.683450,  0.385373,  0.348784,  2.675480,  7.443800,  1.022343,  0.024583 
  0.134475,  0.692736,  0.687120,  0.367943,  0.275960,  1.942945,  7.301029,  1.166252,  0.059483 
  0.137631,  0.903539,  0.623498,  0.386632,  0.084708,  2.564321,  7.472327,  0.893504,  0.046554 
  0.133767,  0.717185,  0.625203,  0.391327,  0.089206,  1.501959,  6.988317,  0.758005,  0.114321 
  0.130534,  0.986684,  0.627506,  0.417754,  0.103893,  2.187977,  6.940897,  0.718300,  0.146830 
  0.138705,  1.147160,  0.691362,  0.418919,  0.276136,  1.832072,  7.164572,  0.794714,  0.149770 
  0.134731,  1.336332,  0.675434,  0.410848,  0.286901,  2.072910,  7.175844,  0.832166,  0.043135 
  0.129913,  1.269052,  0.685997,  0.394999,  0.259494,  2.025794,  7.212610,  0.907064,  0.035963 
  0.134960,  1.104633,  0.677880,  0.374845,  0.085284,  2.534297,  6.955056,  0.793222,  0.043090 
  0.133751,  1.328339,  0.629897,  0.363601,  0.326746,  1.969935,  7.389095,  0.735562,  0.064133 
  0.130180,  1.295376,  0.641094,  0.395966,  0.345675,  1.743009,  7.095349,  0.913964,  0.061299 
  0.134059,  0.856961,  0.656197,  0.400677,  0.183444,  1.887086,  7.003913,  0.795414,  0.061889 
  0.133803,  0.826861,  0.669719,  0.360949,  0.168960,  2.523676,  7.342494,  0.989550,  0.024447 
  0.137469,  0.709097,  0.665886,  0.416334,  0.286333,  2.064002,  7.421063,  0.882270,  0.061448 
  0.139017,  1.358280,  0.646403,  0.398329,  0.319589,  1.629692,  7.073625,  1.483223,  0.147843 
  0.131400,  1.209387,  0.621448,  0.372128,  0.104472,  2.545690,  7.447564,  0.981760,  0.034017 
  0.130080,  1.365203,  0.687067,  0.373808,  0.102788,  2.445190,  7.056362,  1.281107,  0.137828 
  0.133595,  0.983283,  0.638417,  0.396153,  0.104777,  2.733870,  7.018999,  0.837286,  0.034109 
  0.131442,  0.629042,  0.683893,  0.402031,  0.247402,  2.298042,  7.042792,  0.916088,  0.047564 
  0.133328,  0.675823,  0.640520,  0.403530,  0.344795,  2.739947,  7.153681,  0.897893,  0.061565 
  0.138404,  0.600333,  0.610072,  0.388221,  0.342306,  2.656637,  7.122712,  0.866525,  0.073727 
  0.136984,  0.773058,  0.666444,  0.410357,  0.220988,  1.657577,  7.196504,  0.739644,  0.114557 
  0.131610,  1.102221,  0.687645,  0.365592,  0.207786,  1.588858,  7.216267,  1.014584,  0.029650 
  0.134932,  0.776309,  0.610566,  0.363555,  0.309181,  1.729704,  7.303938,  0.780534,  0.031792 
  0.137029,  1.187493,  0.621190,  0.382307,  0.222733,  1.551788,  7.498878,  0.761780,  0.063488 
  0.130771,  0.797525,  0.635075,  0.383539,  0.304072,  1.985954,  6.954783,  0.901951,  0.048192 
  0.137784,  1.188026,  0.637642,  0.362870,  0.307529,  1.635139,  7.175606,  0.869299,  0.030403 
  0.130132,  1.158961,  0.678502,  0.364689,  0.212434,  2.192179,  7.376876,  0.848557,  0.035223 
  0.133608,  0.638674,  0.656810,  0.398143,  0.215792,  1.536426,  7.346222,  1.130930,  0.007003 
  0.134635,  0.983789,  0.657047,  0.365422,  0.318520,  1.516621,  7.046585,  1.058248,  0.065191 
  0.138164,  0.771513,  0.640906,  0.399947,  0.191307,  2.027575,  7.050622,  0.864953,  0.025043 
  0.131595,  1.008713,  0.670689,  0.379016,  0.072873,  1.868967,  6.901048,  0.925744,  0.023691 
  0.139884,  1.207354,  0.696023,  0.367587,  0.060467,  2.037261,  7.006269,  0.854695,  0.023078 
  0.129752,  1.008035,  0.639003,  0.364784,  0.146574,  1.582125,  7.000249,  0.882307,  0.022305 
  0.139320,  1.099783,  0.650716,  0.416357,  0.166284,  1.711272,  7.445007,  0.805985,  0.023465 
  0.137245,  1.045577,  0.684041,  0.395863,  0.290476,  1.952866,  6.943828,  0.870177,  0.037226 
  0.137146,  0.753946,  0.641950,  0.382048,  0.315975,  1.967585,  7.351653,  0.793836,  0.072166 
  0.137378,  1.021773,  0.644131,  0.412717,  0.082395,  1.550714,  7.260850,  0.798944,  0.052746 
  0.137138,  1.115661,  0.657840,  0.387114,  0.091208,  2.679308,  7.451171,  0.730479,  0.104977 
  0.132098,  1.102330,  0.681438,  0.408020,  0.259914,  1.598025,  7.456480,  0.742658,  0.064879 
  0.131288,  0.937856,  0.643431,  0.393598,  0.125801,  2.318831,  6.915473,  0.868556,  0.045075 
  0.133867,  1.373982,  0.671146,  0.361288,  0.280415,  2.094143,  7.428477,  0.787391,  0.033519 
  0.132792,  0.787269,  0.685370,  0.373639,  0.329216,  2.031945,  7.499108,  1.119089,  0.008199 
  0.130348,  1.116908,  0.617000,  0.390873,  0.338836,  2.335775,  7.047145,  0.957887,  0.024331 
  0.138772,  1.020649,  0.638224,  0.388243,  0.223153,  2.639023,  7.151541,  0.998838,  0.015426 
  0.134081,  0.814731,  0.643805,  0.392458,  0.298899,  2.684078,  7.384929,  1.051109,  0.028144 
  0.138840,  0.931583,  0.674341,  0.368233,  0.228223,  1.974706,  7.416940,  1.067640,  0.025339 
  0.136249,  0.644026,  0.693661,  0.392312,  0.169360,  1.962246,  7.395848,  1.317620,  0.095564 
  0.135222,  0.667179,  0.694749,  0.419856,  0.263059,  2.581433,  7.010472,  0.870809,  0.026152 
  0.130723,  0.756583,  0.665484,  0.395026,  0.081335,  1.749530,  7.235943,  0.791706,  0.120965 
  0.134525,  0.606105,  0.647817,  0.410605,  0.133598,  2.587530,  7.478649,  0.784014,  0.072115 
  0.135865,  0.674157,  0.676019,  0.399267,  0.152064,  1.648292,  7.369476,  0.769945,  0.113909 
  0.133659,  1.244517,  0.631888,  0.401938,  0.130014,  1.990980,  7.277329,  0.794960,  0.107844 
  0.134203,  1.218708,  0.638608,  0.368470,  0.251432,  1.505484,  7.082849,  1.039255,  0.036234 
  0.138351,  1.024767,  0.628148,  0.409400,  0.143679,  2.680826,  7.376452,  0.919796,  0.045185 
  0.131062,  1.022721,  0.653575,  0.414547,  0.067629,  1.612185,  7.494223,  0.778281,  0.063546 
  0.132303,  1.111001,  0.670826,  0.419195,  0.133535,  2.619109,  7.136886,  0.965130,  0.147147 
  0.130057,  1.193847,  0.626487,  0.406623,  0.183944,  1.508992,  7.203860,  1.098763,  0.010323 
  0.136523,  1.303207,  0.610021,  0.417274,  0.137247,  2.030632,  7.040227,  0.939532,  0.145435 
  0.138573,  1.266307,  0.652646,  0.368942,  0.346262,  1.570278,  7.434634,  0.777974,  0.041828 
  0.129637,  0.657009,  0.645204,  0.411885,  0.184327,  2.440389,  7.298162,  0.892276,  0.011716 
  0.136302,  0.628364,  0.664257,  0.413554,  0.134479,  1.562518,  7.096721,  0.857138,  0.012170 
  0.132968,  0.788543,  0.621735,  0.398576,  0.096993,  1.784936,  7.063661,  1.012337,  0.031257 
  0.132632,  1.049113,  0.612991,  0.410921,  0.304235,  2.607868,  7.362989,  0.857679,  0.025167 
  0.138588,  0.842225,  0.625367,  0.380816,  0.270831,  2.145319,  7.247969,  0.876531,  0.037477 
  0.133450,  0.901466,  0.693511,  0.382595,  0.065413,  1.915928,  7.167015,  0.782934,  0.041846 
  0.132671,  0.767151,  0.678544,  0.409635,  0.136954,  2.461508,  7.066420,  1.153962,  0.004648 
  0.139231,  1.055973,  0.633264,  0.385760,  0.349091,  1.918830,  6.907542,  0.950011,  0.000748 
  0.137683,  0.761935,  0.628665,  0.390363,  0.227856,  2.110919,  7.294973,  1.145583,  0.008036 
  0.134658,  0.789722,  0.649705,  0.388070,  0.176271,  2.518848,  7.386739,  0.840717,  0.022520 
  0.138916,  0.791795,  0.669451,  0.409939,  0.290109,  1.530437,  7.283852,  0.757256,  0.055055 
  0.132387,  1.200269,  0.628526,  0.392860,  0.126974,  2.479809,  7.414095,  1.012754,  0.022126 
  0.135588,  0.916247,  0.630533,  0.395612,  0.117076,  2.607124,  7.226051,  1.106271,  0.012547 
  0.130594,  0.885479,  0.672711,  0.396527,  0.319846,  2.357877,  7.002965,  0.748975,  0.110250 
  0.138468,  1.004228,  0.627036,  0.391628,  0.289453,  2.014664,  6.934661,  0.824180,  0.024066 
  0.130756,  1.306797,  0.625095,  0.377138,  0.273984,  2.655223,  7.160046,  0.770037,  0.055612 
  0.136195,  1.100176,  0.619213,  0.397685,  0.346010,  2.619961,  7.024710,  1.026149,  0.038200 
  0.136690,  0.920542,  0.677327,  0.414932,  0.234721,  2.430434,  6.998461,  0.873283,  0.110923 
  0.133487,  1.020125,  0.679402,  0.387709,  0.078487,  1.701707,  7.053115,  1.095805,  0.011932 
  0.130893,  1.378778,  0.693798,  0.387345,  0.055512,  2.277041,  7.206360,  0.702971,  0.121205 
  0.129254,  1.238339,  0.637145,  0.370836,  0.242985,  2.555743,  7.033582,  0.900293,  0.011253 
  0.137937,  0.821018,  0.646609,  0.406544,  0.223099,  1.965077,  7.330533,  0.879532,  0.012372 
  0.137244,  1.146117,  0.659162,  0.413247,  0.196225,  2.098513,  7.284291,  1.041526,  0.015855 
  0.130473,  1.116474,  0.668133,  0.376640,  0.183648,  1.741184,  7.400546,  1.021533,  0.016625 
  0.133370,  1.150656,  0.688477,  0.375694,  0.341309,  1.781886,  6.903807,  1.058340,  0.023171 
  0.134440,  0.767977,  0.675812,  0.373890,  0.185546,  1.571358,  6.934237,  0.886555,  0.037673 
  0.130506,  0.619436,  0.698724,  0.390641,  0.311246,  2.636797,  7.307214,  0.788299,  0.057845 
  0.135972,  1.197099,  0.667003,  0.381476,  0.205478,  2.060706,  7.000522,  0.805076,  0.055617 
  0.139941,  0.945660,  0.680819,  0.378487,  0.192866,  2.470042,  7.316043,  0.773615,  0.041109 
  0.129671,  1.334164,  0.622867,  0.409126,  0.312597,  1.965485,  7.076197,  0.762087,  0.073399 
  0.137318,  0.954769,  0.616174,  0.360624,  0.328289,  2.026757,  7.318435,  1.206025,  0.114591 
  0.139833,  0.922140,  0.627284,  0.366593,  0.164180,  2.118302,  7.354714,  1.149217,  0.018464 
  0.135743,  0.696863,  0.678737,  0.360643,  0.269785,  1.594817,  7.486127,  0.804045,  0.031303 
  0.139644,  1.329815,  0.696639,  0.385119,  0.204307,  2.299974,  7.058323,  1.040894,  0.029471 
  0.138949,  1.303668,  0.699645,  0.361556,  0.084841,  1.662567,  7.364634,  1.007506,  0.036353 
  0.137182,  0.641248,  0.635904,  0.414619,  0.085208,  1.988623,  7.147317,  0.748275,  0.055416 
  0.134994,  1.158283,  0.654126,  0.377588,  0.289147,  2.627344,  7.048668,  1.020919,  0.039410 
  0.135557,  0.715614,  0.615372,  0.414443,  0.207060,  2.507950,  7.429878,  0.703997,  0.104649 
  0.133000,  1.308179,  0.662020,  0.413702,  0.065709,  2.589618,  6.945135,  0.811325,  0.031327 
  0.137957,  1.203146,  0.613208,  0.404938,  0.139671,  2.194599,  7.468160,  0.812848,  0.024536 
  0.139478,  0.982226,  0.687832,  0.417959,  0.269480,  1.924388,  7.358291,  1.015001,  0.041529 
  0.132993,  0.890316,  0.667849,  0.405502,  0.225303,  2.497797,  7.147101,  1.110611,  0.050789 
  0.135503,  0.933995,  0.667558,  0.409770,  0.250943,  2.358001,  7.335353,  0.959360,  0.054983 
  0.136086,  0.936678,  0.692752,  0.400881,  0.309460,  1.528242,  7.424921,  0.816948,  0.031251 
  0.129701,  1.210836,  0.643781,  0.412830,  0.294846,  2.047839,  7.493570,  0.725574,  0.112278 
  0.131800,  0.969694,  0.640576,  0.382347,  0.185002,  2.558675,  7.449511,  0.739711,  0.074643 
  0.131001,  1.332796,  0.611778,  0.395565,  0.082923,  1.579273,  7.377594,  0.876432,  0.008414 
  0.133238,  1.239734,  0.616363,  0.417589,  0.328919,  1.547944,  7.142460,  1.009464,  0.014396 
  0.138098,  1.113751,  0.687157,  0.380560,  0.141577,  2.493595,  6.908411,  0.855248,  0.041986 
  0.139429,  1.361355,  0.667597,  0.394586,  0.230930,  2.406033,  7.157094,  0.765819,  0.040290 
